run_id,node_id,node_type,label
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-forbidden-r03/prompts/agent-4.txt,file,agent-4.txt
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,agent2,agent,agent2
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,agent3,agent,agent3
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,agent4,agent,agent4
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,worker1,agent,worker1
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,worker2,agent,worker2
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,worker3,agent,worker3
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,orchestrator,agent,orchestrator
family-1-process_orders-clean-a4-orchestrator-forbidden-r03,forbidden,agent,forbidden
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,agent-1,agent,agent-1
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,agent-2,agent,agent-2
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,agent-3,agent,agent-3
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,agent-4,agent,agent-4
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r01/workspace/spec_agent4_sorting.md,file,spec_agent4_sorting.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r01/workspace/spec_validation.md,file,spec_validation.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r01/workspace/coordination.md,file,coordination.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r01/workspace/spec_agent1_discount.md,file,spec_agent1_discount.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r01/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,agent-1,agent,agent-1
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,agent-2,agent,agent-2
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,agent-3,agent,agent-3
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,agent-4,agent,agent-4
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r02/workspace/spec_agent1_validation.md,file,spec_agent1_validation.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r02/workspace/spec_sorting.md,file,spec_sorting.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r02/workspace/spec_coordination.md,file,spec_coordination.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r02/workspace/spec_discount_rule.md,file,spec_discount_rule.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r02/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-orchestrator-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r02/workspace/spec_parts.md,file,spec_parts.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,agent-1,agent,agent-1
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,agent-2,agent,agent-2
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,agent-3,agent,agent-3
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,agent-4,agent,agent-4
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r03/workspace/spec_validation.md,file,spec_validation.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r03/workspace/spec_part_discount.md,file,spec_part_discount.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r03/workspace/spec_coordinator.md,file,spec_coordinator.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r03/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r03/workspace/spec_agent3_sorting.md,file,spec_agent3_sorting.md
family-1-process_orders-clean-a4-orchestrator-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-orchestrator-mandatory-r03/workspace/status_solution.md,file,status_solution.md
family-1-process_orders-clean-a4-peer-allowed-r01,agent-1,agent,agent-1
family-1-process_orders-clean-a4-peer-allowed-r01,agent-2,agent,agent-2
family-1-process_orders-clean-a4-peer-allowed-r01,agent-3,agent,agent-3
family-1-process_orders-clean-a4-peer-allowed-r01,agent-4,agent,agent-4
family-1-process_orders-clean-a4-peer-allowed-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-allowed-r01/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-peer-allowed-r01,agent2,agent,agent2
family-1-process_orders-clean-a4-peer-allowed-r01,agent3,agent,agent3
family-1-process_orders-clean-a4-peer-allowed-r01,agent4,agent,agent4
family-1-process_orders-clean-a4-peer-allowed-r02,agent-1,agent,agent-1
family-1-process_orders-clean-a4-peer-allowed-r02,agent-2,agent,agent-2
family-1-process_orders-clean-a4-peer-allowed-r02,agent-3,agent,agent-3
family-1-process_orders-clean-a4-peer-allowed-r02,agent-4,agent,agent-4
family-1-process_orders-clean-a4-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-allowed-r02/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-peer-allowed-r02,agent1,agent,agent1
family-1-process_orders-clean-a4-peer-allowed-r02,agent2,agent,agent2
family-1-process_orders-clean-a4-peer-allowed-r02,agent3,agent,agent3
family-1-process_orders-clean-a4-peer-allowed-r02,agent4,agent,agent4
family-1-process_orders-clean-a4-peer-allowed-r03,agent-1,agent,agent-1
family-1-process_orders-clean-a4-peer-allowed-r03,agent-2,agent,agent-2
family-1-process_orders-clean-a4-peer-allowed-r03,agent-3,agent,agent-3
family-1-process_orders-clean-a4-peer-allowed-r03,agent-4,agent,agent-4
family-1-process_orders-clean-a4-peer-allowed-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-allowed-r03/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-peer-allowed-r03,agent2,agent,agent2
family-1-process_orders-clean-a4-peer-allowed-r03,agent1,agent,agent1
family-1-process_orders-clean-a4-peer-allowed-r03,agent3,agent,agent3
family-1-process_orders-clean-a4-peer-allowed-r03,agent4,agent,agent4
family-1-process_orders-clean-a4-peer-allowed-r03,peer-1,agent,peer-1
family-1-process_orders-clean-a4-peer-allowed-r03,peer-2,agent,peer-2
family-1-process_orders-clean-a4-peer-allowed-r03,peer-3,agent,peer-3
family-1-process_orders-clean-a4-peer-forbidden-r01,agent-1,agent,agent-1
family-1-process_orders-clean-a4-peer-forbidden-r01,agent-2,agent,agent-2
family-1-process_orders-clean-a4-peer-forbidden-r01,agent-3,agent,agent-3
family-1-process_orders-clean-a4-peer-forbidden-r01,agent-4,agent,agent-4
family-1-process_orders-clean-a4-peer-forbidden-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-forbidden-r01/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-peer-forbidden-r01,r02,agent,r02
family-1-process_orders-clean-a4-peer-forbidden-r01,r03,agent,r03
family-1-process_orders-clean-a4-peer-forbidden-r01,r04,agent,r04
family-1-process_orders-clean-a4-peer-forbidden-r01,agent2,agent,agent2
family-1-process_orders-clean-a4-peer-forbidden-r01,agent3,agent,agent3
family-1-process_orders-clean-a4-peer-forbidden-r01,agent4,agent,agent4
family-1-process_orders-clean-a4-peer-forbidden-r02,agent-1,agent,agent-1
family-1-process_orders-clean-a4-peer-forbidden-r02,agent-2,agent,agent-2
family-1-process_orders-clean-a4-peer-forbidden-r02,agent-3,agent,agent-3
family-1-process_orders-clean-a4-peer-forbidden-r02,agent-4,agent,agent-4
family-1-process_orders-clean-a4-peer-forbidden-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-forbidden-r02/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-peer-forbidden-r02,agent2,agent,agent2
family-1-process_orders-clean-a4-peer-forbidden-r02,agent3,agent,agent3
family-1-process_orders-clean-a4-peer-forbidden-r02,agent4,agent,agent4
family-1-process_orders-clean-a4-peer-forbidden-r02,agent1,agent,agent1
family-1-process_orders-clean-a4-peer-forbidden-r03,agent-1,agent,agent-1
family-1-process_orders-clean-a4-peer-forbidden-r03,agent-2,agent,agent-2
family-1-process_orders-clean-a4-peer-forbidden-r03,agent-3,agent,agent-3
family-1-process_orders-clean-a4-peer-forbidden-r03,agent-4,agent,agent-4
family-1-process_orders-clean-a4-peer-forbidden-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-forbidden-r03/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-peer-forbidden-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-forbidden-r03/verifier/verifier.py,file,verifier.py
family-1-process_orders-clean-a4-peer-forbidden-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-forbidden-r03/spec.json,file,spec.json
family-1-process_orders-clean-a4-peer-forbidden-r03,agent2,agent,agent2
family-1-process_orders-clean-a4-peer-forbidden-r03,agent3,agent,agent3
family-1-process_orders-clean-a4-peer-forbidden-r03,agent4,agent,agent4
family-1-process_orders-clean-a4-peer-mandatory-r01,agent-1,agent,agent-1
family-1-process_orders-clean-a4-peer-mandatory-r01,agent-2,agent,agent-2
family-1-process_orders-clean-a4-peer-mandatory-r01,agent-3,agent,agent-3
family-1-process_orders-clean-a4-peer-mandatory-r01,agent-4,agent,agent-4
family-1-process_orders-clean-a4-peer-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r01/workspace/spec_validation.md,file,spec_validation.md
family-1-process_orders-clean-a4-peer-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r01/workspace/spec_part_sorting.md,file,spec_part_sorting.md
family-1-process_orders-clean-a4-peer-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r01/workspace/spec_agent1_discount.md,file,spec_agent1_discount.md
family-1-process_orders-clean-a4-peer-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r01/workspace/spec_agent1.md,file,spec_agent1.md
family-1-process_orders-clean-a4-peer-mandatory-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r01/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-peer-mandatory-r02,agent-1,agent,agent-1
family-1-process_orders-clean-a4-peer-mandatory-r02,agent-2,agent,agent-2
family-1-process_orders-clean-a4-peer-mandatory-r02,agent-3,agent,agent-3
family-1-process_orders-clean-a4-peer-mandatory-r02,agent-4,agent,agent-4
family-1-process_orders-clean-a4-peer-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r02/workspace/spec_agent_r02.md,file,spec_agent_r02.md
family-1-process_orders-clean-a4-peer-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r02/workspace/spec_validation.md,file,spec_validation.md
family-1-process_orders-clean-a4-peer-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r02/workspace/spec_agent1_signature.md,file,spec_agent1_signature.md
family-1-process_orders-clean-a4-peer-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r02/workspace/spec_agent_sorting.md,file,spec_agent_sorting.md
family-1-process_orders-clean-a4-peer-mandatory-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r02/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-peer-mandatory-r03,agent-1,agent,agent-1
family-1-process_orders-clean-a4-peer-mandatory-r03,agent-2,agent,agent-2
family-1-process_orders-clean-a4-peer-mandatory-r03,agent-3,agent,agent-3
family-1-process_orders-clean-a4-peer-mandatory-r03,agent-4,agent,agent-4
family-1-process_orders-clean-a4-peer-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r03/workspace/spec_discount_rule.md,file,spec_discount_rule.md
family-1-process_orders-clean-a4-peer-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r03/workspace/spec_validation.md,file,spec_validation.md
family-1-process_orders-clean-a4-peer-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r03/workspace/spec_part_agent1.md,file,spec_part_agent1.md
family-1-process_orders-clean-a4-peer-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r03/workspace/spec_agent3_sorting.md,file,spec_agent3_sorting.md
family-1-process_orders-clean-a4-peer-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r03/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a4-peer-mandatory-r03,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a4-peer-mandatory-r03/workspace/COORDINATION.md,file,COORDINATION.md
family-1-process_orders-clean-a8-peer-allowed-r01,agent-1,agent,agent-1
family-1-process_orders-clean-a8-peer-allowed-r01,agent-2,agent,agent-2
family-1-process_orders-clean-a8-peer-allowed-r01,agent-3,agent,agent-3
family-1-process_orders-clean-a8-peer-allowed-r01,agent-4,agent,agent-4
family-1-process_orders-clean-a8-peer-allowed-r01,agent-5,agent,agent-5
family-1-process_orders-clean-a8-peer-allowed-r01,agent-6,agent,agent-6
family-1-process_orders-clean-a8-peer-allowed-r01,agent-7,agent,agent-7
family-1-process_orders-clean-a8-peer-allowed-r01,agent-8,agent,agent-8
family-1-process_orders-clean-a8-peer-allowed-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r01/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a8-peer-allowed-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r01/spec.json,file,spec.json
family-1-process_orders-clean-a8-peer-allowed-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r01/result.json,file,result.json
family-1-process_orders-clean-a8-peer-allowed-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r01/datasets/nodes.csv,file,nodes.csv
family-1-process_orders-clean-a8-peer-allowed-r01,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/verifier/verifier.py,file,verifier.py
family-1-process_orders-clean-a8-peer-allowed-r01,agent1,agent,agent1
family-1-process_orders-clean-a8-peer-allowed-r01,agent2,agent,agent2
family-1-process_orders-clean-a8-peer-allowed-r01,agent3,agent,agent3
family-1-process_orders-clean-a8-peer-allowed-r01,agent4,agent,agent4
family-1-process_orders-clean-a8-peer-allowed-r01,agent5,agent,agent5
family-1-process_orders-clean-a8-peer-allowed-r01,agent6,agent,agent6
family-1-process_orders-clean-a8-peer-allowed-r01,agent7,agent,agent7
family-1-process_orders-clean-a8-peer-allowed-r01,agent8,agent,agent8
family-1-process_orders-clean-a8-peer-allowed-r02,agent-1,agent,agent-1
family-1-process_orders-clean-a8-peer-allowed-r02,agent-2,agent,agent-2
family-1-process_orders-clean-a8-peer-allowed-r02,agent-3,agent,agent-3
family-1-process_orders-clean-a8-peer-allowed-r02,agent-4,agent,agent-4
family-1-process_orders-clean-a8-peer-allowed-r02,agent-5,agent,agent-5
family-1-process_orders-clean-a8-peer-allowed-r02,agent-6,agent,agent-6
family-1-process_orders-clean-a8-peer-allowed-r02,agent-7,agent,agent-7
family-1-process_orders-clean-a8-peer-allowed-r02,agent-8,agent,agent-8
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/workspace/solution.py,file,solution.py
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/spec.json,file,spec.json
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/instance/prompts/agent-1.txt,file,agent-1.txt
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/instance/prompts/agent-2.txt,file,agent-2.txt
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/instance/prompts/agent-3.txt,file,agent-3.txt
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/instance/prompts/agent-4.txt,file,agent-4.txt
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/instance/prompts/agent-5.txt,file,agent-5.txt
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/instance/prompts/agent-6.txt,file,agent-6.txt
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/instance/prompts/agent-7.txt,file,agent-7.txt
family-1-process_orders-clean-a8-peer-allowed-r02,<repo>/data/family-1-pilot/runs/family-1-process_orders-clean-a8-peer-allowed-r02/instance/prompts/agent-8.txt,file,agent-8.txt
family-1-process_orders-clean-a8-peer-allowed-r02,agent1,agent,agent1
family-1-process_orders-clean-a8-peer-allowed-r02,agent2,agent,agent2
family-1-process_orders-clean-a8-peer-allowed-r02,agent3,agent,agent3
family-1-process_orders-clean-a8-peer-allowed-r02,agent4,agent,agent4
family-1-process_orders-clean-a8-peer-allowed-r02,agent5,agent,agent5
family-1-process_orders-clean-a8-peer-allowed-r02,agent6,agent,agent6
family-1-process_orders-clean-a8-peer-allowed-r02,agent7,agent,agent7
family-1-process_orders-clean-a8-peer-allowed-r02,broadcast,agent,broadcast
family-1-process_orders-clean-a8-peer-allowed-r02,agent8,agent,agent8
family-1-process_orders-clean-a8-peer-allowed-r02,all,agent,all
family-1-process_orders-clean-a8-peer-allowed-r03,agent-1,agent,agent-1
family-1-process_orders-clean-a8-peer-allowed-r03,agent-2,agent,agent-2
family-1-process_orders-clean-a8-peer-allowed-r03,agent-3,agent,agent-3
family-1-process_orders-clean-a8-peer-allowed-r03,agent-4,agent,agent-4
family-1-process_orders-clean-a8-peer-allowed-r03,agent-5,agent,agent-5
family-1-process_orders-clean-a8-peer-allowed-r03,agent-6,agent,agent-6
family-1-process_orders-clean-a8-peer-allowed-r03,agent-7,agent,agent-7
family-1-process_orders-clean-a8-peer-allowed-r03,agent-8,agent,agent-8
